"review_id","user_id","business_id","stars","useful","funny","cool","text","date","user_name","user_review_count","user_yelping_since","user_average_stars","user_male","word_count","male"
"4g6DhQH6veBFu-yVBTVVeQ","wCRDsDW_LMcp5P5shBDZEQ","sPd-zQtPSARMw1vx131v1w",4,1,2,1,"Pretty legit suan la dumplings. The sauce it comes with is what makes it though. It's not spicy at first but after two dumplings you begin to feel the heat and sheepishly sneak a sip of water.","2014-05-29 04:52:34","Nina",348,"2012-11-07 20:08:45",3.61,0.002,38,0
"W59O5b3yny2TMv56jS1bLQ","qAl4envx9eDNU118lpJyKQ","sPd-zQtPSARMw1vx131v1w",3,0,1,0,"Decent food but consistently unpleasant experience with owners and staff.

I live in the neighborhood, come in here very infrequently because the experience is so irritating, smarmy MIT types not even included.  And they are always there.

Cash only--that's the first tip off.  

One time I bought a large order--$85 and change.  Digging for the change, I figured they'd wave me off and just say thank you.  No, they were going to get that $.31 come hell or high water.

Twice now I've gone in for lunch.  The place is literally 25% full--effectively empty. I order a simple lunch, and before I'm anywhere near done, the wretched waitress is pushing me out of the booth.  ""You done? you DONE?""

Lady, there's nobody waiting, and I'm barely halfway done.  As you can plainly see.  Please bugger off and let me finish my damned lunch, will you?  ""YOU DONE?""

There.  I feel better now.","2016-02-25 17:56:09","Bob",71,"2015-01-03 01:44:19",2.8,0.9969,158,1
"_BBGDXZutSNnsbsLg0_i1g","3JG6St3PH3iI8b7IK-OX6g","rprCkl8bCe_rA9Yj92hHOQ",5,2,0,1,"Went there with a bit of skepticism after reading some reviews here, but was pleasantly surprised from the start, once I found it.  The waitstaff was very pleasant and friendly.  The price for lunch buffet was under ten bucks, rolls and salads, sushi and bulgogi were all fresh and savory, miso soup was fantastic.

Second time around I took along my daughter, and a friend.  We all loved it, this time ordering shabu shabu and a vegetable sushi (for vegans among us), kim-chi and other salads came free with it.  The friendliness was all around us as we toasted with some French people next to us, and some Korean patrons the table over.  Waiters were always checking on us.

Planning to go again, for lunch, next week.  Thank You, Shabu-Ya.","2012-04-01 18:06:08","Victor",18,"2012-03-22 01:24:29",4.85,0.9939,132,1
"zcFUTE2gMhaZES0RbKkEQg","yWPiXpT5oXrbPMapZzbITw","5kegZHJdcscpSfc5AB_Ccw",4,1,0,1,"Food is not bad! Not sure if its authentic or not, but, its tasty.. Its not very spicy, which is what I like, but, my friends always ask for their hot sauce to add to their foods. 

I usually get one or more of their Chicken Satay, Red Curry, Tom Yum soup, Pad Thai, Pad Kee Mao","2008-05-12 03:37:59","Tanvi",80,"2007-06-04 19:30:26",3.45,0,57,0
"3IL0-45GlmU4xyzLNxGTJQ","ylZreQqLtrpq3AfbfLdI7Q","Yf1es-trm_zKungOxOkz-A",5,0,0,0,"Enjoyed a very memorable and delicious evening at Hops Test Kitchen and Raw Bar. This was our first visit but won't be our last. The atmosphere was lively, upscale casual and perfect for a relaxed dinner exploring a creative and unique menu with service that is second to none. 

Our server was extremely attentive and knowledgeable about the menu. She made great recommendations from start to finish as this was our first time dining. We enjoyed a great selection of fresh oysters followed by the Chef's tasting menu which was a delight. Each course was unique and delicious. 

We look forward to our next visit and may try the HTK Grand Seafood Tower which also looked amazing!","2017-05-29 14:31:00","Marie",4,"2017-05-29 14:14:48",5,0.0046,119,0
"eD45_gUxAGfeb6KRFvxgcg","Tvk5HuAzmYDJPN9d6fBiiA","5kegZHJdcscpSfc5AB_Ccw",3,3,0,3,"This place was soooo empty last night when we walked inside, which made me think, ""Uh oh, we chose the wrong Thai restaurant on Mass Ave."" But by the time we placed our order, all of the booths and most of the tables were full of friendly happy people making Tamarind House a better place to be. 

I ordered the pad thai, which was not spicy at all but extremely sweet. Usually, I can eat an entire serving of this stuff at other restaurants, but at Tamarind House I was only able to eat one tennis ball sized portion due to the sweetness. The vegetarian egg rolls were tasty, and they didn't squirt hot streams of oil out when we bit into them. Hubby got the chicken in red curry sauce, and liked everything expect the two strange vegetables we weren't able to identify. Were they eggplant and potato? I'll never know. 

Service was excellent, prompt, and cheerful. Tamarind House is a nice, solid Thai restaurant with good prices and quick service.","2008-01-11 14:25:48","Vanilla",1048,"2007-02-10 19:00:17",3.74,0,175,0
"QFRlYPgIgTCV2XvB0HcH7Q","0fmtGl0ibmzUzY4CZEzq0A","7bYE2n75faWu_OjzxD0l0w",5,2,1,0,"Omg this place is so good.

So here's a story with a happy ending. Me and my boyfriend were like ""WE NEED FLATBREAD PIZZA."" No normal regular pizza would do. So we went to flatbread pizza co. in davis square (attached to the sacco bowling alley.....blah blah blah). Place has over an HOUR wait at 6:15 on saturday. FUUUUUCK that place.

So we go all the way to kendall (a long way when you live in davis square....much effort) to go to Emma's Pizza.  Can I just say that this place was SOOOO so so worth it. We say down right away (although when we left at 8:30 there was a little wait). There were like 35 pizzas to choose from, all of which I wanted to try. And my pizza.....think #10....chicken, cherry tomatoes, goat cheese, and CAPERS. Omg so good. Bf got the artichoke, red pepper, ricotta and motz...... in conclusion really really good.

There is only bottled beers (I think)....which is fine. But I would say expand the beer selection PLEASE. And get rid of he coors light! I like a wide variety of fancy beers while eating my fancy pizza. 


WORTH finding it in kendall","2012-08-19 20:14:18","Kristen",41,"2011-05-25 15:10:46",3.09,0.0089,201,0
"cBDomlqf2FTXxrq-ftudUQ","scfCHf6x9AUcKb2yXYcG6g","2AORsy2N2kbFX91EXm10Qg",3,1,1,0,"Mediocre.  Granted, it was Valentine's Day, so that might account for something.  The food was hit or miss.  I had lamb shank that was quite good, my wife ordered Filet Mignon.  It was not a Filet, and it was not cooked how she ordered it.  The service was poor.  No one took our drink order, I had to ask for a drink menu, I had to ask for silverware, and our food took an hour after ordering to arrive.  

Decor was cute, but they had 2-top tables jammed in together.  All night I  had servers bumping me, and it was difficult to even have a conversation.

And then since it was a ""special"" night, they tacked on an automatic gratuity, a practice I really dislike.  I don't think we'll be back.  Far better Italian fare in the area.","2016-02-15 11:08:44","Matt",59,"2010-10-14 15:43:55",3.73,0.9997,141,1
"NGSBEssjdcZdL50FTkECbw","Z5RyOrN4r8h5vVkivXfrjQ","rprCkl8bCe_rA9Yj92hHOQ",4,0,0,0,"I had the Korean bulgogi here, and it's by far my fave korean dish.  It's marinated beef served in a hot skillet.  I highly recommend it!","2008-12-21 23:23:41","Christine",7,"2008-11-17 15:09:40",3.92,0.0032,28,0
"H0uqNuU6QVA9lDCfqeuk1w","ssTlUcEPGDDKpfsZAOs5rw","YWSsD10TzzqE1htRG9fQKw",4,0,0,0,"I've only been here once, but I was very pleased!  The falafel sandwich wrap was $3 and was a tasty and satisfying lunch.  Inside the little cafe it was warm, homey, and welcoming with prime seating along the windows for great people watching.  
They could definitely charge more for the food, but I'm sure the students appreciate a good deal.","2011-05-02 04:02:03","Laura",308,"2008-02-06 19:26:58",4.04,0.003,61,0
"jzdPPFeyKF8q4v9WmPDYsA","T9B3n3Zalh5jgvW7hZzLOQ","2AORsy2N2kbFX91EXm10Qg",2,0,0,0,"I honestly cannot believe all of the praise Gran Gusto's pizza is receiving. We had their pizza with broccoli rabe, sausage, and mozarella. So bland that we asked for salt and pepper which only made marginal improvements. the risotto with asparagus and gorgonzola was also bland and kind of gluey. one of the earlier reviews made mention of too much salt. in our experience everything needed more seasoning. our waiter was gregarious, but did spill a bit of wine on the table while decanting. the maitre de was also very friendly and threw a bit of italian into his greeting. nice guy. Overall, the atmosphere was decent/unremarkable except for the new age/techno songs with what we thought were whale calls run through a delay pedal. seriously the most high-pitched sound ever heard in a rustic italian setting. just weird. fortunately, we were settling up and didn't have to endure the entire humpback whale mating song. So...as far as pizza goes I'm sticking with Emma's in Kendall Sq., or Cambridge 1 in Harvard Sq.","2008-09-07 23:59:30","Robert",8,"2007-01-19 14:40:19",2.38,0.9959,180,1
"CUVC7lUbpvLvr0daxcjxhg","XGrfKBGdQPcnpxkifmXDPA","YWSsD10TzzqE1htRG9fQKw",1,0,0,0,"Do not let there mismatched goodwill mugs, and strange 7-11 big gulp look a like cups throw you off, that is probably the best part of this place.

Be sure you still have 1/2 a cup of coffee or water left before you ask for your refill, because by the time you get it, your cup will probably have been empty for a while already.   

This place is not for a big group to attend for breakfast, and it is defiantly not some where you want to be if it is busy, they already have a hard enough time getting you your food before a  whole hour has elapsed even if you are the only customers they have.","2009-03-17 14:30:44","Jenn",58,"2008-06-10 01:41:58",3.23,0,116,0
"h0EIr0T4rf0RBv-81rmZBg","DnZz6sIsYeQvzJ_x5xyIWw","7bYE2n75faWu_OjzxD0l0w",4,0,1,2,"Very close to a 5-star review, but I feel like I need to try something other than the Chicken Pag (which is the bomb dot com) before I can do that. It's not you, it's me, Emma!

They offer quirky pizzas and an equally-quirky beer selection, which also gets them serious points.

One (nit-picking) qualm is that my sandwich takes about 20 minutes to come out sometimes, and I would expect it to take slightly less time. It's so good, I can definitely overlook my heightened anticipation.","2015-09-15 16:30:17","Tim",241,"2014-04-19 15:17:30",3.7,0.9975,91,1
"sNOjUA3ATkTLHfyT_gcJrA","ZqmgPbDdZaM7GbUGuVbshg","e54WzrGWxuQBlABMCfM3DQ",3,0,0,0,"We visited this place the other day.  We had heard good things about it and parking was easy.

Service could be better as my chair actually got bumped by a rushing waiter.  It took awhile for them to refill our empty teapot.

Overall, the food itself was decent.  I really liked the beef scallion appetizer.  Unfortunately, one of the dishes listed as using satay sauce turned out to be quite different than expected.","2014-07-02 16:43:58","Leo",662,"2011-10-05 18:41:14",3.48,0.9939,73,1
"mAxCFR2ZU7ShEm0-cbJJ-g","L1O2LUMsRSqc0ska6m1Spw","e54WzrGWxuQBlABMCfM3DQ",4,0,0,0,"I went here for lunch with some work colleagues and I definitely enjoyed the food.  They have a huge menu but it is easy to read and they've highlighted some of their specialties to guide you.  At lunch, you also receive complimentary soup and of course, rice.

PRO TIP: If you have a large party for lunch, make a reservation for 11:45AM.  If you don't make a reservation, come BEFORE noon.  It is a TINY restaurant and it gets packed easily.

Of everything that we ordered, my favorites were the Sauteed Chinese Watercress w/ Garlic and Smoked Lamb & Leek.

On a scale of 1 to 5 of authenticity of Chinese food (1 being Panda Express), this place is probably a 3 or 4.  Which means, YOU CAN'T EXPECT WESTERN STYLE SERVICE.  Chinese service is prided on efficiency, that means, getting you seated in a timely manner, serving you food, and getting your bill.  So just because you don't get waited on hand and foot like you would at most North American restaurants, doesn't mean the service is bad, you just have to understand cultural context.

PRO TIP:  To get a new tea pot or have you tea pot refilled, take the top and turn it upside-down or sideways on top of the pot.  This signals to the staff that your tea pot is empty and that you need a new one.

Overall, good things.  I would definitely come again.","2014-07-30 17:52:15","Angela",320,"2010-07-19 15:34:03",3.94,0.003,240,0
